0,0.608695652,0.352941176,0.391304348,0.647058824,0.133333333,0.266666667,0,0.6,0.266666667,0.272727273,0.066666667,0.090909091,0.230769231,0.230769231,0.538461538,0.666666667,1,0.333333333,0,0.333333333,0.166666667,0.055555556,0.444444444,0.2,0.266666667,0,0.2,0.263157895,0,0.315789474,0.263157895,0.631578947,0.384615385,0.368421053,0.615384615,0.4,0.5,0,0.1,0.444444444,0.222222222,0.166666667,0.166666667,0.1,0.35,0.5,0.05,0.6,0.4,0.272727273,0.181818182,0,0.181818182,0.214285714,0.785714286,0.105263158,0.3125,0.052631579,0.6875
0,0.818181818,0.555555556,0.181818182,0.444444444,0.19047619,0.380952381,0.142857143,0.285714286,0.269230769,0.157894737,0.346153846,0.052631579,0.173913043,0.304347826,0.52173913,0.375,0.5,0.625,0.5,0.2,0.4,0.133333333,0.266666667,0.115384615,0.153846154,0.038461538,0.076923077,0,0,0.633333333,0.1,0.463414634,0.310344828,0.536585366,0.689655172,0.225,0.275,0.2,0.3,0.257142857,0.285714286,0.228571429,0.228571429,0.444444444,0.111111111,0.296296296,0.148148148,0.333333333,0.666666667,0.157894737,0.157894737,0.105263158,0.368421053,0.428571429,0.571428571,0.133333333,0.523809524,0.133333333,0.476190476
0,0.112244898,0.797752809,0.887755102,0.202247191,0.188888889,0.566666667,0.144444444,0.1,0.016129032,0.4,0.177419355,0.072727273,0.028776978,0.863309353,0.107913669,0.078431373,0.76,0.921568627,0.24,0.157303371,0.505617978,0.179775281,0.157303371,0.080645161,0.338709677,0.306451613,0.080645161,0.03,0.315,0.555,0.05,0.11023622,0.787234043,0.88976378,0.212765957,0.113043478,0.713043478,0.060869565,0.113043478,0.07826087,0.495652174,0.330434783,0.095652174,0.055555556,0.388888889,0.537037037,0.018518519,0.765625,0.234375,0.072727273,0.281818182,0.1,0.072727273,0.897435897,0.102564103,0.005,0.848214286,0.045,0.151785714
0,0.324324324,0.705882353,0.675675676,0.294117647,0.115384615,0.538461538,0.076923077,0.269230769,0,0.162790698,0.208333333,0.209302326,0.074074074,0.62962963,0.296296296,0.24,0.5,0.76,0.5,0.243243243,0.432432432,0.162162162,0.162162162,0.25,0.125,0.291666667,0.125,0.039473684,0.184210526,0.592105263,0.078947368,0.393939394,0.772727273,0.606060606,0.227272727,0.156862745,0.431372549,0.078431373,0.333333333,0.192307692,0.384615385,0.307692308,0.115384615,0.113636364,0.272727273,0.477272727,0.136363636,0.608695652,0.391304348,0.11627907,0.348837209,0,0.162790698,0.583333333,0.416666667,0.013157895,0.607142857,0.092105263,0.392857143
0,0.15,0.666666667,0.85,0.333333333,0.25,0.55,0,0.2,0.047619048,0.238095238,0.19047619,0.095238095,0.19047619,0.761904762,0.047619048,0.111111111,0.666666667,0.888888889,0.333333333,0.176470588,0.470588235,0.058823529,0.294117647,0.238095238,0.238095238,0.19047619,0.095238095,0,0.233333333,0.666666667,0.033333333,0.117647059,0.909090909,0.882352941,0.090909091,0.095238095,0.476190476,0.095238095,0.333333333,0.242424242,0.363636364,0.181818182,0.212121212,0,0.291666667,0.625,0.083333333,0.875,0.125,0.095238095,0.333333333,0.047619048,0.19047619,1,0,0,0.684210526,0.066666667,0.315789474
0,0.25,0.807692308,0.75,0.192307692,0.243243243,0.486486486,0.108108108,0.162162162,0.125,0.38,0.25,0.2,0.095238095,0.666666667,0.238095238,0.171428571,0.6,0.828571429,0.4,0.152173913,0.326086957,0.173913043,0.347826087,0.05,0.275,0.25,0.05,0.027777778,0.25,0.527777778,0.055555556,0.349206349,0.761904762,0.650793651,0.238095238,0.21875,0.375,0.15625,0.25,0.111111111,0.533333333,0.266666667,0.088888889,0.034482759,0.379310345,0.5,0.086206897,0.666666667,0.333333333,0.06,0.2,0.06,0.1,0.588235294,0.411764706,0.013888889,0.75,0.125,0.25
0,0.421052632,0.615384615,0.578947368,0.384615385,0.227272727,0.5,0.136363636,0.136363636,0.095238095,0.173913043,0.19047619,0.260869565,0.157894737,0.473684211,0.368421053,0.2,0.8125,0.8,0.1875,0.111111111,0.5,0.055555556,0.333333333,0.095238095,0.19047619,0.19047619,0.238095238,0.105263158,0.105263158,0.394736842,0.157894737,0.538461538,0.5,0.461538462,0.5,0.074074074,0.555555556,0.037037037,0.333333333,0.380952381,0.285714286,0.142857143,0.19047619,0.052631579,0.315789474,0.473684211,0.157894737,0.47826087,0.52173913,0.086956522,0.217391304,0,0.260869565,1,0,0,0.714285714,0.236842105,0.285714286
0,0.25,0.666666667,0.75,0.333333333,0,1,0,0,0,0.428571429,0.166666667,0,0,1,0,0,1,1,0,0,0.6,0.3,0.1,0,0.833333333,0,0,0,0.428571429,0.5,0,0.5,1,0.5,0,0,0.466666667,0.466666667,0.066666667,0.058823529,0.705882353,0.235294118,0,0,0.333333333,0.666666667,0,1,0,0,0.428571429,0.142857143,0,0.944444444,0.055555556,0,1,0.071428571,0
0,0.384615385,1,0.615384615,0,0,0.666666667,0.222222222,0.111111111,0,0.323529412,0.117647059,0.029411765,0,1,0,0,1,1,0,0.138888889,0.416666667,0.333333333,0.111111111,0,0.411764706,0.470588235,0,0.130434783,0.260869565,0.52173913,0.086956522,0.117647059,1,0.882352941,0,0.042553191,0.680851064,0.106382979,0.170212766,0,0.565217391,0.391304348,0.043478261,0.0625,0.1875,0.75,0,0.8,0.2,0.058823529,0.264705882,0.294117647,0.029411765,0.8,0.2,0,0.9,0,0.1
0,0,1,1,0,0,0.5,0.5,0,0,0.352941176,0.05,0,0,1,0,0,1,1,0,0,0.384615385,0.615384615,0,0.05,0.4,0.5,0,0.05,0.35,0.55,0.05,0,1,1,0,0.03030303,0.636363636,0.303030303,0.03030303,0,0.739130435,0.217391304,0.043478261,0,0.411764706,0.588235294,0,1,0,0.058823529,0.235294118,0.294117647,0.058823529,0.875,0.125,0,1,0,0
0,0.166666667,0.4,0.833333333,0.6,0.285714286,0.5,0.071428571,0.142857143,0.25,0.333333333,0,0.037037037,0,1,0,0.083333333,1,0.916666667,0,0.181818182,0.545454545,0.090909091,0.181818182,0,0.25,0.5,0,0.038461538,0.230769231,0.576923077,0.076923077,0.133333333,0.928571429,0.866666667,0.071428571,0.25,0.45,0.25,0.05,0.076923077,0.692307692,0.153846154,0.076923077,0.285714286,0.428571429,0.285714286,0,0.5,0.5,0.037037037,0.37037037,0.074074074,0.148148148,0.827586207,0.172413793,0,1,0.076923077,0
0,0.5625,0.533333333,0.4375,0.466666667,0.266666667,0.4,0,0.333333333,0.5,0.277777778,0.3125,0.166666667,0.142857143,0.142857143,0.714285714,0.411764706,0.357142857,0.588235294,0.642857143,0.294117647,0,0.058823529,0.647058824,0,0.0625,0.125,0,0.068965517,0.103448276,0.344827586,0.24137931,0.551724138,0.588235294,0.448275862,0.411764706,0.458333333,0.166666667,0.083333333,0.291666667,0.375,0.2,0.3,0.125,0.103448276,0.206896552,0.379310345,0.310344828,0.5,0.5,0.111111111,0.111111111,0,0.333333333,0.25,0.75,0.034482759,0.7,0.206896552,0.3
0,0.1875,0.7,0.8125,0.3,0.263157895,0.526315789,0.105263158,0.105263158,0,0.428571429,0.571428571,0.071428571,0.086956522,0.826086957,0.086956522,0.181818182,0.75,0.818181818,0.25,0.1,0.7,0,0.2,0,0.142857143,0.142857143,0.142857143,0.071428571,0.357142857,0.357142857,0.107142857,0.571428571,0.5,0.428571429,0.5,0.285714286,0.571428571,0,0.142857143,0.333333333,0.266666667,0.333333333,0.066666667,0.1,0.4,0.4,0.1,0.714285714,0.285714286,0.142857143,0.357142857,0,0,1,0,0.035714286,0.708333333,0.071428571,0.291666667
0,0.545454545,0.833333333,0.454545455,0.166666667,0.4,0,0,0.6,0,0.111111111,0.4,0,0.111111111,0.555555556,0.333333333,0.166666667,1,0.833333333,0,0.571428571,0.285714286,0,0.142857143,0.3,0,0.2,0.1,0.074074074,0.074074074,0.518518519,0.185185185,0.578947368,0.5,0.421052632,0.5,0.210526316,0.368421053,0.105263158,0.315789474,0.545454545,0.227272727,0.136363636,0.090909091,0.153846154,0.076923077,0.615384615,0.153846154,0.4,0.6,0.222222222,0.444444444,0,0.222222222,0,1,0,0.733333333,0.148148148,0.266666667
0,0,1,1,0,0,0.5,0.5,0,0,0.566666667,0.1875,0.033333333,0,0.75,0.25,0,1,1,0,0.181818182,0.272727273,0.545454545,0,0,0.4375,0.375,0,0,0.333333333,0.666666667,0,0.090909091,1,0.909090909,0,0.052631579,0.421052632,0.473684211,0.052631579,0.090909091,0.727272727,0.151515152,0.03030303,0,0.625,0.375,0,0.8,0.2,0,0.166666667,0.166666667,0.066666667,0.5,0.5,0,1,0,0
0,0.6,0.375,0.4,0.625,0.125,0.125,0.125,0.625,0.272727273,0.5,0.454545455,0.25,0,0.333333333,0.666666667,0.625,0.5,0.375,0.5,0,0.75,0,0.25,0.090909091,0,0.181818182,0,0.083333333,0.083333333,0.291666667,0.166666667,0.2,0.444444444,0.8,0.555555556,0.181818182,0.409090909,0.136363636,0.272727273,0.25,0.0625,0.5,0.1875,0.090909091,0.181818182,0.363636364,0.363636364,0,1,0,0.25,0,0,0,1,0.041666667,0.6,0.333333333,0.4
0,0.166666667,0.714285714,0.833333333,0.285714286,0.25,0.25,0.5,0,0.095238095,0.153846154,0.095238095,0.076923077,0,1,0,0.222222222,0.666666667,0.777777778,0.333333333,0.066666667,0.366666667,0.433333333,0.133333333,0,0.619047619,0.142857143,0.047619048,0,0.28125,0.46875,0.09375,0.117647059,1,0.882352941,0,0.222222222,0.222222222,0.5,0.055555556,0.071428571,0.619047619,0.238095238,0.071428571,0.25,0.25,0.5,0,0.9,0.1,0.038461538,0.346153846,0.307692308,0.076923077,1,0,0,0.636363636,0.15625,0.363636364
0,0.607142857,0.363636364,0.392857143,0.636363636,0.304347826,0.260869565,0.086956522,0.347826087,0.333333333,0,0.208333333,0.142857143,0.382352941,0.264705882,0.352941176,0.4375,0.222222222,0.5625,0.777777778,0.444444444,0.111111111,0,0.444444444,0.25,0.041666667,0.041666667,0.125,0.076923077,0.102564103,0.384615385,0.256410256,0.571428571,0.473684211,0.428571429,0.526315789,0.1875,0.25,0.125,0.4375,0.461538462,0.076923077,0.115384615,0.346153846,0.117647059,0.176470588,0.441176471,0.264705882,0.307692308,0.692307692,0.214285714,0.321428571,0.035714286,0.285714286,0.444444444,0.555555556,0.076923077,0.5,0.102564103,0.5
0,0.153846154,0.333333333,0.846153846,0.666666667,0.25,0.4,0.2,0.15,0.103448276,0.388888889,0.448275862,0.055555556,0.166666667,0.25,0.583333333,0.238095238,0.6,0.761904762,0.4,0.25,0.3,0.2,0.25,0.137931034,0.103448276,0.103448276,0.103448276,0.063829787,0.276595745,0.361702128,0.106382979,0.166666667,0.65,0.833333333,0.35,0.219512195,0.390243902,0.219512195,0.170731707,0.333333333,0.25,0.277777778,0.138888889,0,0.233333333,0.433333333,0.333333333,0.5,0.5,0.055555556,0.138888889,0.111111111,0.25,0.875,0.125,0.042553191,0.6,0.14893617,0.4
0,0,1,1,0,0,0.428571429,0.428571429,0.142857143,0.04,0.5,0.04,0.071428571,0,1,0,0,1,1,0,0.076923077,0.461538462,0.461538462,0,0.08,0.36,0.36,0.12,0,0.117647059,0.764705882,0.058823529,0,1,1,0,0,0.44,0.56,0,0,0.703703704,0.259259259,0.037037037,0,0.142857143,0.857142857,0,1,0,0,0.214285714,0.214285714,0,1,0,0,1,0.058823529,0
